Year;Region;Industry;professional position category;Gross Pay Total ;Gross Pay Women ;Gross Pay Men ;Gender Pay Gap;;;;;;;;;;;
2012;Central ;Health and social work;Lower management;6 725  ;6 461  ;7 575  ;1 114;;;;;;;;;;;
2012;Central ;Arts, entertainment and recreation;Lower management;6 431  ;*  ;*  ;#WERT!;;;;;;;;;;;
2012;Central ;Other service activities Other service activities;Lower management;6 281 ;6 013  ;7 237 ;#WERT!;;;;;;;;;;;
2012;Central ;TOTAL;Lowest management;6 394  ;5 690  ;6 733  ;1 043;;;;;;;;;;;
2012;Central ;SECTOR 2 PRODUCTION;Lowest management;6 691  ;6 100  ;6 803  ; 703;;;;;;;;;;;
2012;Central ;Mining and quarrying;Lowest management;*  ; -  ;*  ;#WERT!;;;;;;;;;;;
2012;Central ;Manufacturing/production of Goods;Lowest management;6 876  ;6 104  ;7 044  ; 940;;;;;;;;;;;
2012;Central ;"Water supply; sewage and waste disposal";Lowest management;*  ;*  ;*  ;#WERT!;;;;;;;;;;;
2012;Central ;Construction ;Lowest management;6 250  ;*  ;6 256  ;#WERT!;;;;;;;;;;;
2012;Central ;SECTOR 3 SERVICES ;Lowest management;6 066  ;5 545  ;6 617  ;1 072;;;;;;;;;;;
2012;Central ;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Lowest management;5 813  ;4 980 ;6 314  ;#WERT!;;;;;;;;;;;
2012;Central ;Transportation and storage;Lowest management;5 298  ;*  ;5 373 ;#WERT!;;;;;;;;;;;
2012;Central ;Hotels and restaurants;Lowest management;4 567  ;4 430  ;4 707  ; 277;;;;;;;;;;;
2012;Central ;Information and communication;Lowest management;8 430 ;5 979 ;9 423 ;#WERT!;;;;;;;;;;;
2012;Central ;Financial and insurance services;Lowest management;8 454  ;7 762  ;9 240  ;1 478;;;;;;;;;;;
2012;Central ;Professional, scientific and technical services;Lowest management;6 320  ;6 002  ;6 686 ;#WERT!;;;;;;;;;;;
2012;Central ;Other business services;Lowest management;4 901  ;*  ;4 948  ;#WERT!;;;;;;;;;;;
2012;Central ;Health and social work;Lowest management;6 101  ;5 763  ;7 198  ;1 435;;;;;;;;;;;
2012;Central ;Arts, entertainment and recreation;Lowest management;*  ;*  ;*  ;#WERT!;;;;;;;;;;;
2012;Central ;Other service activities Other service activities;Lowest management;5 617  ;5 363 ;*  ;#WERT!;;;;;;;;;;;
2012;Central ;TOTAL;No management;5 794  ;5 357  ;6 028  ; 671;;;;;;;;;;;
2012;Central ;SECTOR 2 PRODUCTION;No management;5 811  ;5 074  ;5 930  ; 856;;;;;;;;;;;
2012;Central ;Mining and quarrying;No management;6 000  ;*  ;6 016  ;#WERT!;;;;;;;;;;;
2012;Central ;Manufacturing/production of Goods;No management;5 922  ;5 085  ;6 129  ;1 044;;;;;;;;;;;
2012;Central ;"Water supply; sewage and waste disposal";No management;5 376 ;4 249 ;6 010 ;#WERT!;;;;;;;;;;;
2012;Central ;Construction ;No management;5 644  ;5 035  ;5 674  ; 639;;;;;;;;;;;
2012;Central ;SECTOR 3 SERVICES ;No management;5 778  ;5 405  ;6 190  ; 785;;;;;;;;;;;
2012;Central ;"Wholesale and retail trade; repair of motor vehicles and motorcycles";No management;5 200  ;4 634  ;5 683  ;1 049;;;;;;;;;;;
2012;Central ;Transportation and storage;No management;5 225  ;4 737 ;5 264  ;#WERT!;;;;;;;;;;;
2012;Central ;Hotels and restaurants;No management;4 049  ;4 010  ;4 086  ; 76;;;;;;;;;;;
2012;Central ;Information and communication;No management;7 395  ;6 229  ;7 854  ;1 625;;;;;;;;;;;
2012;Central ;Financial and insurance services;No management;6 822  ;6 263  ;8 237  ;1 974;;;;;;;;;;;
2012;Central ;Professional, scientific and technical services;No management;6 129  ;5 743  ;6 500  ; 757;;;;;;;;;;;
2012;Central ;Other business services;No management;4 667 ;2 612 ;5 225  ;#WERT!;;;;;;;;;;;
2012;Central ;Health and social work;No management;5 651  ;5 497  ;6 426  ; 929;;;;;;;;;;;
2012;Central ;Arts, entertainment and recreation;No management;4 896  ;4 734  ;5 330  ; 596;;;;;;;;;;;
2012;Central ;Other service activities Other service activities;No management;5 169  ;4 375  ;6 307  ;1 932;;;;;;;;;;;
2020;Zurich;TOTAL;Total ;7 113;6 435;7 659;1 224;;;;;;;;;;;
2020;Zurich;SECTOR 2 PRODUCTION;Total ;6 885;6 157;7 040; 883;;;;;;;;;;;
2020;Zurich;Mining and quarrying;Total ;6 139;*;6 139;#WERT!;;;;;;;;;;;
2020;Zurich;Manufacturing/production of Goods;Total ;6 990;5 912;7 351;1 439;;;;;;;;;;;
2020;Zurich;"Water supply; sewage and waste disposal";Total ;6 858;6 654;6 883; 229;;;;;;;;;;;
2020;Zurich;Construction ;Total ;6 718;6 605;6 731; 126;;;;;;;;;;;
2020;Zurich;SECTOR 3 SERVICES ;Total ;7 166;6 469;7 978;1 509;;;;;;;;;;;
2020;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Total ;5 590;5 032;6 435;1 403;;;;;;;;;;;
2020;Zurich;Transportation and storage;Total ;6 603;5 950;6 838; 888;;;;;;;;;;;
2020;Zurich;Hotels and restaurants;Total ;4 606;4 469;4 713; 244;;;;;;;;;;;
2020;Zurich;Information and communication;Total ;9 748;8 126;10 301;2 175;;;;;;;;;;;
2020;Zurich;Financial and insurance services;Total ;10 424;8 717;11 575;2 858;;;;;;;;;;;
2020;Zurich;Professional, scientific and technical services;Total ;8 288;7 403;9 246;1 843;;;;;;;;;;;
2020;Zurich;Other business services;Total ;5 373;4 549;5 841;1 292;;;;;;;;;;;
2020;Zurich;Health and social work;Total ;6 726;6 510;7 420; 910;;;;;;;;;;;
2020;Zurich;Arts, entertainment and recreation;Total ;6 790;6 461;7 095; 634;;;;;;;;;;;
2020;Zurich;Other service activities Other service activities;Total ;6 682;6 193;7 588;1 395;;;;;;;;;;;
2020;Zurich;TOTAL;Top, upper,  middle management;11 475;10 000;12 321;2 321;;;;;;;;;;;
2020;Zurich;SECTOR 2 PRODUCTION;Top, upper,  middle management;10 254;8 103;10 632;2 529;;;;;;;;;;;
2020;Zurich;Mining and quarrying;Top, upper,  middle management;*;*;*;#WERT!;;;;;;;;;;;
2020;Zurich;Manufacturing/production of Goods;Top, upper,  middle management;10 711;8 462;10 952;2 490;;;;;;;;;;;
2020;Zurich;"Water supply; sewage and waste disposal";Top, upper,  middle management;8 671;*;8 250;#WERT!;;;;;;;;;;;
2020;Zurich;Construction ;Top, upper,  middle management;9 514;7 363;9 787;2 424;;;;;;;;;;;
2020;Zurich;SECTOR 3 SERVICES ;Top, upper,  middle management;11 640;10 086;12 608;2 522;;;;;;;;;;;
2020;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Top, upper,  middle management;10 415;8 864;11 001;2 137;;;;;;;;;;;
2020;Zurich;Transportation and storage;Top, upper,  middle management;11 006;9 907;11 314;1 407;;;;;;;;;;;
2020;Zurich;Hotels and restaurants;Top, upper,  middle management;6 730;6 164;7 000; 836;;;;;;;;;;;
2020;Zurich;Information and communication;Top, upper,  middle management;11 705;9 328;12 297;2 969;;;;;;;;;;;
2020;Zurich;Financial and insurance services;Top, upper,  middle management;15 081;13 090;15 877;2 787;;;;;;;;;;;
2020;Zurich;Professional, scientific and technical services;Top, upper,  middle management;13 072;10 981;13 711;2 730;;;;;;;;;;;
2020;Zurich;Other business services;Top, upper,  middle management;9 387;9 224;9 394; 170;;;;;;;;;;;
2020;Zurich;Health and social work;Top, upper,  middle management;10 322;9 337;12 035;2 698;;;;;;;;;;;
2020;Zurich;Arts, entertainment and recreation;Top, upper,  middle management;9 080;8 093;9 654;1 561;;;;;;;;;;;
2020;Zurich;Other service activities Other service activities;Top, upper,  middle management;9 315;8 034;10 315;2 281;;;;;;;;;;;
2020;Zurich;TOTAL;Lower management;9 524;8 698;10 036;1 338;;;;;;;;;;;
2020;Zurich;SECTOR 2 PRODUCTION;Lower management;8 602;7 785;8 762; 977;;;;;;;;;;;
2020;Zurich;Mining and quarrying;Lower management;*;*;*;#WERT!;;;;;;;;;;;
2020;Zurich;Manufacturing/production of Goods;Lower management;8 571;7 833;8 762; 929;;;;;;;;;;;
2020;Zurich;"Water supply; sewage and waste disposal";Lower management;9 105;*;9 076;#WERT!;;;;;;;;;;;
2020;Zurich;Construction ;Lower management;8 315;7 040;8 402;1 362;;;;;;;;;;;
2020;Zurich;SECTOR 3 SERVICES ;Lower management;9 687;8 744;10 338;1 594;;;;;;;;;;;
2020;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Lower management;8 454;7 301;9 091;1 790;;;;;;;;;;;
2020;Zurich;Transportation and storage;Lower management;9 008;8 700;9 220; 520;;;;;;;;;;;
2020;Zurich;Hotels and restaurants;Lower management;5 788;5 737;5 826; 89;;;;;;;;;;;
2020;Zurich;Information and communication;Lower management;11 983;10 855;12 157;1 302;;;;;;;;;;;
2020;Zurich;Financial and insurance services;Lower management;10 804;10 176;11 111; 935;;;;;;;;;;;
2020;Zurich;Professional, scientific and technical services;Lower management;10 379;9 568;10 815;1 247;;;;;;;;;;;
2020;Zurich;Other business services;Lower management;7 582;6 547;8 009;1 462;;;;;;;;;;;
2020;Zurich;Health and social work;Lower management;8 154;7 891;8 973;1 082;;;;;;;;;;;
2020;Zurich;Arts, entertainment and recreation;Lower management;7 939;7 403;8 456;1 053;;;;;;;;;;;
2020;Zurich;Other service activities Other service activities;Lower management;8 234;7 907;8 758; 851;;;;;;;;;;;
2020;Zurich;TOTAL;Lowest management;7 993;7 365;8 421;1 056;;;;;;;;;;;
2020;Zurich;SECTOR 2 PRODUCTION;Lowest management;7 909;7 251;7 937; 686;;;;;;;;;;;
2020;Zurich;Mining and quarrying;Lowest management;*;*;*;#WERT!;;;;;;;;;;;
2020;Zurich;Manufacturing/production of Goods;Lowest management;7 791;6 904;7 937;1 033;;;;;;;;;;;
2020;Zurich;"Water supply; sewage and waste disposal";Lowest management;*;*;*;#WERT!;;;;;;;;;;;
2020;Zurich;Construction ;Lowest management;7 930;8 536;7 909;- 627;;;;;;;;;;;
2020;Zurich;SECTOR 3 SERVICES ;Lowest management;8 026;7 368;8 638;1 270;;;;;;;;;;;
2020;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Lowest management;6 967;6 365;7 576;1 211;;;;;;;;;;;
2020;Zurich;Transportation and storage;Lowest management;6 829;6 401;6 918; 517;;;;;;;;;;;
2020;Zurich;Hotels and restaurants;Lowest management;5 130;4 980;5 278; 298;;;;;;;;;;;
2020;Zurich;Information and communication;Lowest management;10 948;9 610;11 212;1 602;;;;;;;;;;;
2020;Zurich;Financial and insurance services;Lowest management;10 197;9 524;10 712;1 188;;;;;;;;;;;
2020;Zurich;Professional, scientific and technical services;Lowest management;8 332;8 057;8 712; 655;;;;;;;;;;;
2020;Zurich;Other business services;Lowest management;6 717;6 631;6 782; 151;;;;;;;;;;;
2020;Zurich;Health and social work;Lowest management;7 340;7 005;8 032;1 027;;;;;;;;;;;
2020;Zurich;Arts, entertainment and recreation;Lowest management;8 106;7 894;8 397; 503;;;;;;;;;;;
2020;Zurich;Other service activities Other service activities;Lowest management;7 150;6 403;7 796;1 393;;;;;;;;;;;
2020;Zurich;TOTAL;No management;6 166;5 706;6 499; 793;;;;;;;;;;;
2020;Zurich;SECTOR 2 PRODUCTION;No management;6 395;5 792;6 508; 716;;;;;;;;;;;
2020;Zurich;Mining and quarrying;No management;5 871;*;5 807;#WERT!;;;;;;;;;;;
2020;Zurich;Manufacturing/production of Goods;No management;6 394;5 583;6 715;1 132;;;;;;;;;;;
2020;Zurich;"Water supply; sewage and waste disposal";No management;6 341;6 471;6 292;- 179;;;;;;;;;;;
2020;Zurich;Construction ;No management;6 355;6 371;6 353;- 18;;;;;;;;;;;
2020;Zurich;SECTOR 3 SERVICES ;No management;6 083;5 698;6 496; 798;;;;;;;;;;;
2020;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";No management;5 160;4 873;5 737; 864;;;;;;;;;;;
2020;Zurich;Transportation and storage;No management;6 205;5 592;6 388; 796;;;;;;;;;;;
2020;Zurich;Hotels and restaurants;No management;4 380;4 332;4 429; 97;;;;;;;;;;;
2020;Zurich;Information and communication;No management;8 726;7 529;9 271;1 742;;;;;;;;;;;
2020;Zurich;Financial and insurance services;No management;7 377;7 057;7 904; 847;;;;;;;;;;;
2020;Zurich;Professional, scientific and technical services;No management;6 995;6 722;7 292; 570;;;;;;;;;;;
2020;Zurich;Other business services;No management;5 035;4 370;5 480;1 110;;;;;;;;;;;
2020;Zurich;Health and social work;No management;6 333;6 257;6 602; 345;;;;;;;;;;;
2020;Zurich;Arts, entertainment and recreation;No management;6 290;6 104;6 429; 325;;;;;;;;;;;
2020;Zurich;Other service activities Other service activities;No management;5 883;5 546;6 495; 949;;;;;;;;;;;
2018;Zurich;TOTAL;Total ;6 965;6 293;7 500;1 207;;;;;;;;;;;
2018;Zurich;SECTOR 2 PRODUCTION;Total ;6 766;6 064;6 902; 838;;;;;;;;;;;
2018;Zurich;Mining and quarrying;Total ;*;*;*;#WERT!;;;;;;;;;;;
2018;Zurich;Manufacturing/production of Goods;Total ;6 878;5 759;7 239;1 480;;;;;;;;;;;
2018;Zurich;"Water supply; sewage and waste disposal";Total ;6 604;6 604;6 597;- 7;;;;;;;;;;;
2018;Zurich;Construction ;Total ;6 601;6 585;6 604; 19;;;;;;;;;;;
2018;Zurich;SECTOR 3 SERVICES ;Total ;7 026;6 321;7 799;1 478;;;;;;;;;;;
2018;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Total ;5 563;4 890;6 475;1 585;;;;;;;;;;;
2018;Zurich;Transportation and storage;Total ;6 418;5 873;6 607; 734;;;;;;;;;;;
2018;Zurich;Hotels and restaurants;Total ;4 554;4 414;4 644; 230;;;;;;;;;;;
2018;Zurich;Information and communication;Total ;9 384;7 960;9 890;1 930;;;;;;;;;;;
2018;Zurich;Financial and insurance services;Total ;10 159;8 176;11 627;3 451;;;;;;;;;;;
2018;Zurich;Professional, scientific and technical services;Total ;8 529;7 479;9 533;2 054;;;;;;;;;;;
2018;Zurich;Other business services;Total ;5 248;4 610;5 588; 978;;;;;;;;;;;
2018;Zurich;Health and social work;Total ;6 723;6 511;7 364; 853;;;;;;;;;;;
2018;Zurich;Arts, entertainment and recreation;Total ;6 878;6 404;7 298; 894;;;;;;;;;;;
2018;Zurich;Other service activities Other service activities;Total ;6 531;6 044;7 262;1 218;;;;;;;;;;;
2018;Zurich;TOTAL;Top, upper,  middle management;11 133;9 587;12 138;2 551;;;;;;;;;;;
2018;Zurich;SECTOR 2 PRODUCTION;Top, upper,  middle management;10 584;8 037;10 791;2 754;;;;;;;;;;;
2018;Zurich;Mining and quarrying;Top, upper,  middle management;*;*;*;#WERT!;;;;;;;;;;;
2018;Zurich;Manufacturing/production of Goods;Top, upper,  middle management;10 790;9 112;11 250;2 138;;;;;;;;;;;
2018;Zurich;"Water supply; sewage and waste disposal";Top, upper,  middle management;11 389;*;11 192;#WERT!;;;;;;;;;;;
2018;Zurich;Construction ;Top, upper,  middle management;10 000;7 549;10 314;2 765;;;;;;;;;;;
2018;Zurich;SECTOR 3 SERVICES ;Top, upper,  middle management;11 207;9 612;12 381;2 769;;;;;;;;;;;
2018;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Top, upper,  middle management;9 524;7 043;10 401;3 358;;;;;;;;;;;
2018;Zurich;Transportation and storage;Top, upper,  middle management;10 770;9 958;10 917; 959;;;;;;;;;;;
2018;Zurich;Hotels and restaurants;Top, upper,  middle management;6 259;6 026;6 366; 340;;;;;;;;;;;
2018;Zurich;Information and communication;Top, upper,  middle management;11 733;9 486;12 474;2 988;;;;;;;;;;;
2018;Zurich;Financial and insurance services;Top, upper,  middle management;16 921;13 571;17 579;4 008;;;;;;;;;;;
2018;Zurich;Professional, scientific and technical services;Top, upper,  middle management;13 255;12 039;13 753;1 714;;;;;;;;;;;
2018;Zurich;Other business services;Top, upper,  middle management;9 597;8 565;10 296;1 731;;;;;;;;;;;
2018;Zurich;Health and social work;Top, upper,  middle management;10 500;9 620;11 496;1 876;;;;;;;;;;;
2018;Zurich;Arts, entertainment and recreation;Top, upper,  middle management;10 275;9 272;10 777;1 505;;;;;;;;;;;
2018;Zurich;Other service activities Other service activities;Top, upper,  middle management;8 666;7 971;9 473;1 502;;;;;;;;;;;
2018;Zurich;TOTAL;Lower management;9 479;8 521;10 041;1 520;;;;;;;;;;;
2018;Zurich;SECTOR 2 PRODUCTION;Lower management;8 882;8 330;9 010; 680;;;;;;;;;;;
2018;Zurich;Mining and quarrying;Lower management;*;*;*;#WERT!;;;;;;;;;;;
2018;Zurich;Manufacturing/production of Goods;Lower management;9 124;8 333;9 296; 963;;;;;;;;;;;
2018;Zurich;"Water supply; sewage and waste disposal";Lower management;9 097;*;9 097;#WERT!;;;;;;;;;;;
2018;Zurich;Construction ;Lower management;8 278;8 306;8 243;- 63;;;;;;;;;;;
2018;Zurich;SECTOR 3 SERVICES ;Lower management;9 552;8 537;10 254;1 717;;;;;;;;;;;
2018;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Lower management;7 992;6 750;9 161;2 411;;;;;;;;;;;
2018;Zurich;Transportation and storage;Lower management;9 358;9 178;9 462; 284;;;;;;;;;;;
2018;Zurich;Hotels and restaurants;Lower management;5 557;5 226;5 608; 382;;;;;;;;;;;
2018;Zurich;Information and communication;Lower management;11 300;10 348;11 473;1 125;;;;;;;;;;;
2018;Zurich;Financial and insurance services;Lower management;11 111;10 188;11 703;1 515;;;;;;;;;;;
2018;Zurich;Professional, scientific and technical services;Lower management;10 254;9 512;10 652;1 140;;;;;;;;;;;
2018;Zurich;Other business services;Lower management;7 584;6 942;7 881; 939;;;;;;;;;;;
2018;Zurich;Health and social work;Lower management;8 157;7 951;8 671; 720;;;;;;;;;;;
2018;Zurich;Arts, entertainment and recreation;Lower management;7 580;7 051;9 033;1 982;;;;;;;;;;;
2018;Zurich;Other service activities Other service activities;Lower management;8 286;7 697;8 936;1 239;;;;;;;;;;;
2018;Zurich;TOTAL;Lowest management;7 717;7 062;8 145;1 083;;;;;;;;;;;
2018;Zurich;SECTOR 2 PRODUCTION;Lowest management;7 583;6 651;7 694;1 043;;;;;;;;;;;
2018;Zurich;Mining and quarrying;Lowest management;*;*;*;#WERT!;;;;;;;;;;;
2018;Zurich;Manufacturing/production of Goods;Lowest management;7 317;6 653;7 479; 826;;;;;;;;;;;
2018;Zurich;"Water supply; sewage and waste disposal";Lowest management;7 169;*;7 174;#WERT!;;;;;;;;;;;
2018;Zurich;Construction ;Lowest management;7 829;6 480;7 897;1 417;;;;;;;;;;;
2018;Zurich;SECTOR 3 SERVICES ;Lowest management;7 747;7 086;8 292;1 206;;;;;;;;;;;
2018;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";Lowest management;6 576;5 857;7 471;1 614;;;;;;;;;;;
2018;Zurich;Transportation and storage;Lowest management;7 433;7 356;7 549; 193;;;;;;;;;;;
2018;Zurich;Hotels and restaurants;Lowest management;5 156;5 009;5 322; 313;;;;;;;;;;;
2018;Zurich;Information and communication;Lowest management;9 519;8 334;9 899;1 565;;;;;;;;;;;
2018;Zurich;Financial and insurance services;Lowest management;9 603;8 708;10 194;1 486;;;;;;;;;;;
2018;Zurich;Professional, scientific and technical services;Lowest management;8 432;8 095;8 650; 555;;;;;;;;;;;
2018;Zurich;Other business services;Lowest management;6 200;6 079;6 330; 251;;;;;;;;;;;
2018;Zurich;Health and social work;Lowest management;6 956;6 818;7 164; 346;;;;;;;;;;;
2018;Zurich;Arts, entertainment and recreation;Lowest management;7 714;7 336;8 011; 675;;;;;;;;;;;
2018;Zurich;Other service activities Other service activities;Lowest management;6 782;6 529;7 043; 514;;;;;;;;;;;
2018;Zurich;TOTAL;No management;6 086;5 602;6 402; 800;;;;;;;;;;;
2018;Zurich;SECTOR 2 PRODUCTION;No management;6 324;5 704;6 434; 730;;;;;;;;;;;
2018;Zurich;Mining and quarrying;No management;*;*;*;#WERT!;;;;;;;;;;;
2018;Zurich;Manufacturing/production of Goods;No management;6 389;5 517;6 682;1 165;;;;;;;;;;;
2018;Zurich;"Water supply; sewage and waste disposal";No management;6 158;6 290;6 148;- 142;;;;;;;;;;;
2018;Zurich;Construction ;No management;6 261;6 392;6 253;- 139;;;;;;;;;;;
2018;Zurich;SECTOR 3 SERVICES ;No management;5 984;5 589;6 382; 793;;;;;;;;;;;
2018;Zurich;"Wholesale and retail trade; repair of motor vehicles and motorcycles";No management;5 077;4 747;5 778;1 031;;;;;;;;;;;
2018;Zurich;Transportation and storage;No management;6 139;5 574;6 283; 709;;;;;;;;;;;
2018;Zurich;Hotels and restaurants;No management;4 346;4 311;4 423; 112;;;;;;;;;;;
2018;Zurich;Information and communication;No management;8 377;7 286;8 937;1 651;;;;;;;;;;;
2018;Zurich;Financial and insurance services;No management;7 395;6 973;8 141;1 168;;;;;;;;;;;
2018;Zurich;Professional, scientific and technical services;No management;7 085;6 761;7 434; 673;;;;;;;;;;;
2018;Zurich;Other business services;No management;4 970;4 375;5 303; 928;;;;;;;;;;;
